城市,日期,最高温度,最低温度,白天天气状况,晚间天气状况,风向,风力,风速(公里/小时),相对湿度,降水量,紫外线强度指数,能见度(公里)
大理,2020-01-04,12,6,小到中雨,小到中雨,无持续风向,1-2,3,95,1.0,0,4
大理,2020-01-05,13,8,阵雨,中雨,无持续风向,1-2,10,96,5.1,2,7
大理,2020-01-06,14,0,阵雨,晴,无持续风向,1-2,10,91,0.0,2,24
大理,2020-01-07,15,3,晴,晴,无持续风向,1-2,1,89,0.0,8,25
大理,2020-01-08,16,3,晴,晴,无持续风向,1-2,3,92,0.0,4,24
大理,2020-01-09,15,5,晴,小雨,无持续风向,1-2,10,90,0.0,5,22
大理,2020-01-10,14,2,小雨,多云,无持续风向,1-2,8,91,3.1,3,24
红河,2020-01-04,21,14,阵雨,阵雨,无持续风向,1-2,5,96,1.0,1,10
红河,2020-01-05,20,15,阵雨,大雨,无持续风向,1-2,8,96,1.0,2,10
红河,2020-01-06,21,13,中雨,阵雨,无持续风向,1-2,1,96,0.0,0,23
红河,2020-01-07,23,15,多云,晴,无持续风向,1-2,8,95,0.0,4,12
红河,2020-01-08,23,14,晴,晴,无持续风向,1-2,11,96,0.0,5,6
红河,2020-01-09,25,15,晴,小雨,无持续风向,1-2,4,95,0.0,4,10
红河,2020-01-10,24,14,小雨,多云,无持续风向,1-2,4,88,1.0,4,24
曲靖,2020-01-04,18,8,小雨,小雨,西南风,3-4,20,97,0.0,2,6
曲靖,2020-01-05,16,9,中雨,中雨,南风,3-4,22,95,1.0,2,22
曲靖,2020-01-06,18,1,阴,晴,西南风,4-5,28,94,0.0,2,24
曲靖,2020-01-07,19,7,晴,晴,无持续风向,1-2,5,97,0.0,8,23
曲靖,2020-01-08,19,7,晴,晴,西南风,4-5,32,96,0.0,4,18
曲靖,2020-01-09,19,6,晴,小雨,西南风,4-5,25,89,0.0,5,24
曲靖,2020-01-10,19,6,多云,多云,西南风,4-5,25,84,0.0,3,24
保山,2020-01-04,17,10,中雨,中雨,无持续风向,1-2,7,95,3.1,0,23
保山,2020-01-05,15,10,中到大雨,中到大雨,无持续风向,1-2,9,98,0.0,1,6
保山,2020-01-06,16,7,阵雨,晴,无持续风向,1-2,7,93,1.0,1,24
保山,2020-01-07,17,6,晴,晴,无持续风向,1-2,4,90,0.0,8,24
保山,2020-01-08,18,5,晴,晴,无持续风向,1-2,4,88,0.0,4,24
保山,2020-01-09,18,7,晴,多云,无持续风向,1-2,4,89,0.0,5,24
保山,2020-01-10,17,5,小雨,多云,无持续风向,1-2,8,91,1.1,4,24
文山,2020-01-04,21,12,阵雨,阵雨,无持续风向,1-2,9,97,0.0,1,13
文山,2020-01-05,21,13,阵雨,阵雨,无持续风向,1-2,9,95,1.0,1,19
文山,2020-01-06,23,11,阵雨,阵雨,无持续风向,1-2,7,92,1.0,1,23
文山,2020-01-07,24,12,多云,小雨,无持续风向,1-2,7,93,1.0,0,18
文山,2020-01-08,23,12,阵雨,晴,无持续风向,1-2,6,96,0.0,4,23
文山,2020-01-09,25,12,晴,小雨,无持续风向,1-2,5,94,0.0,4,16
文山,2020-01-10,24,11,小雨,多云,无持续风向,1-2,1,90,1.0,3,24
玉溪,2020-01-04,17,7,阵雨,阵雨,无持续风向,1-2,9,98,3.7,2,10
玉溪,2020-01-05,16,9,中雨,中雨,无持续风向,1-2,10,99,3.5,2,1
玉溪,2020-01-06,17,3,中雨,晴,西南风,3-4,24,98,0.0,1,15
玉溪,2020-01-07,19,7,晴,晴,无持续风向,1-2,10,98,0.0,7,24
玉溪,2020-01-08,18,8,晴,晴,无持续风向,1-2,4,97,0.0,5,24
玉溪,2020-01-09,20,7,晴,小雨,西南风,3-4,21,94,0.0,5,24
玉溪,2020-01-10,20,5,多云,多云,西南风,3-4,20,93,0.0,4,24
楚雄,2020-01-04,16,6,阵雨,阵雨,无持续风向,1-2,4,98,0.0,2,10
楚雄,2020-01-05,14,9,阵雨,阵雨,无持续风向,1-2,4,99,1.0,2,3
楚雄,2020-01-06,15,2,阵雨,晴,西南风,3-4,22,95,0.0,1,24
楚雄,2020-01-07,17,6,晴,晴,无持续风向,1-2,2,97,0.0,9,25
楚雄,2020-01-08,18,5,晴,晴,无持续风向,1-2,4,96,0.0,5,24
楚雄,2020-01-09,18,7,晴,多云,无持续风向,1-2,5,90,0.0,5,24
楚雄,2020-01-10,19,5,多云,多云,西南风,3-4,22,86,0.0,4,24
普洱,2020-01-04,22,11,阵雨,中雨,无持续风向,1-2,10,99,5.0,1,20
普洱,2020-01-05,20,11,中雨,中雨,无持续风向,1-2,11,99,5.1,1,6
普洱,2020-01-06,22,8,阵雨,晴,无持续风向,1-2,7,98,1.0,2,23
普洱,2020-01-07,21,10,多云,晴,无持续风向,1-2,1,97,0.0,4,24
普洱,2020-01-08,22,10,阵雨,晴,无持续风向,1-2,2,97,0.0,5,24
普洱,2020-01-09,23,10,晴,阴,无持续风向,1-2,8,96,0.0,4,21
普洱,2020-01-10,23,9,阴,多云,无持续风向,1-2,7,79,1.0,5,24
昭通,2020-01-04,14,4,小雨,小雨,无持续风向,1-2,4,93,0.0,2,23
昭通,2020-01-05,18,2,多云,多云,西南风,3-4,15,94,1.0,4,19
昭通,2020-01-06,14,1,晴,小雨,西南风,4-5,29,83,1.0,2,24
昭通,2020-01-07,16,0,晴,小雨,无持续风向,1-2,11,92,1.0,0,16
昭通,2020-01-08,17,0,小雨,多云,无持续风向,1-2,11,87,1.0,4,24
昭通,2020-01-09,18,1,多云,多云,无持续风向,1-2,10,75,0.0,4,24
昭通,2020-01-10,18,0,小雨,小雨,无持续风向,1-2,8,82,1.0,3,20
临沧,2020-01-04,17,9,中雨,中雨,无持续风向,1-2,7,99,5.1,1,3
临沧,2020-01-05,17,13,中雨,中雨,无持续风向,1-2,4,99,1.5,1,12
临沧,2020-01-06,19,5,阵雨,晴,无持续风向,1-2,3,94,0.0,1,24
临沧,2020-01-07,20,8,晴,晴,无持续风向,1-2,11,87,0.0,9,25
临沧,2020-01-08,21,6,晴,晴,无持续风向,1-2,8,87,0.0,5,25
临沧,2020-01-09,21,7,晴,阴,无持续风向,1-2,5,86,0.0,4,24
临沧,2020-01-10,21,6,阴,多云,无持续风向,1-2,7,89,1.0,5,24
怒江,2020-01-04,19,13,中雨,中雨,无持续风向,1-2,8,96,6.3,2,21
怒江,2020-01-05,19,12,中到大雨,中到大雨,无持续风向,1-2,2,95,1.0,1,15
怒江,2020-01-06,21,11,阵雨,晴,无持续风向,1-2,2,88,1.0,2,24
怒江,2020-01-07,21,9,晴,晴,无持续风向,1-2,7,90,0.0,9,25
怒江,2020-01-08,21,8,多云,晴,无持续风向,1-2,11,91,0.0,4,19
怒江,2020-01-09,21,10,晴,小雨,无持续风向,1-2,10,95,1.0,3,18
怒江,2020-01-10,19,7,小雨,多云,无持续风向,1-2,5,87,5.1,3,24
迪庆,2020-01-04,5,-7,中雪,中雪,无持续风向,1-2,4,98,0.9,2,1
迪庆,2020-01-05,3,-6,中雪,中雪,西南风,3-4,20,98,1.0,2,3
迪庆,2020-01-06,3,-10,阵雪,多云,西风,3-4,16,91,0.0,0,24
迪庆,2020-01-07,5,-5,晴,晴,无持续风向,1-2,1,98,0.0,8,2
迪庆,2020-01-08,2,-3,小雨,小雪,无持续风向,1-2,11,98,0.0,3,1
迪庆,2020-01-09,4,-3,小雨,中雪,西南风,3-4,13,99,0.7,2,1
迪庆,2020-01-10,3,-10,小雨,阴,西南风,3-4,20,97,1.0,3,3
丽江,2020-01-04,10,3,中雨,中雨,无持续风向,1-2,1,96,1.4,2,16
丽江,2020-01-05,11,0,中雨,中雨,无持续风向,1-2,3,97,0.0,2,15
丽江,2020-01-06,10,-5,阵雨,晴,西风,3-4,19,85,0.0,1,24
丽江,2020-01-07,11,2,晴,晴,无持续风向,1-2,2,94,0.0,6,22
丽江,2020-01-08,11,0,小雨,晴,无持续风向,1-2,5,92,0.0,4,24
丽江,2020-01-09,12,2,晴,雨夹雪,西风,3-4,12,92,0.0,4,9
丽江,2020-01-10,11,0,小雨,阴,无持续风向,1-2,11,88,1.0,2,20
德宏,2020-01-04,19,12,中雨,中雨,无持续风向,1-2,5,98,1.1,1,23
德宏,2020-01-05,18,13,中雨,中雨,无持续风向,1-2,10,99,5.1,1,7
德宏,2020-01-06,20,7,阵雨,晴,无持续风向,1-2,4,91,4.5,0,24
德宏,2020-01-07,22,8,晴,晴,无持续风向,1-2,9,84,0.0,6,25
德宏,2020-01-08,23,8,晴,晴,无持续风向,1-2,6,88,0.0,4,24
德宏,2020-01-09,23,9,晴,阴,无持续风向,1-2,3,91,0.0,4,24
德宏,2020-01-10,22,7,小雨,阴,无持续风向,1-2,9,94,0.0,3,24
西双版纳,2020-01-04,27,14,阵雨,阵雨,无持续风向,1-2,2,98,1.0,0,18
西双版纳,2020-01-05,27,14,阵雨,阵雨,无持续风向,1-2,11,98,1.7,2,22
西双版纳,2020-01-06,28,12,阵雨,多云,无持续风向,1-2,6,98,1.0,0,24
西双版纳,2020-01-07,27,13,多云,多云,无持续风向,1-2,6,96,0.0,4,25
西双版纳,2020-01-08,29,13,多云,晴,无持续风向,1-2,5,93,0.0,5,24
西双版纳,2020-01-09,29,13,晴,阴,无持续风向,1-2,2,90,0.0,5,24
西双版纳,2020-01-10,29,13,小雨,多云,无持续风向,1-2,6,73,1.0,4,24
南宁,2020-01-04,26,18,多云,多云,东南风,1-2,8,82,0.0,3,25
南宁,2020-01-05,25,18,多云,多云,东南风,1-2,11,92,0.0,3,25
南宁,2020-01-06,25,19,多云,多云,东南风,1-2,10,90,0.0,4,25
南宁,2020-01-07,27,18,多云,阴,东南风,1-2,3,69,1.0,3,25
南宁,2020-01-08,24,17,阴,多云,东北风,1-2,11,75,0.0,4,25
南宁,2020-01-09,24,17,多云,阴,东南风,1-2,3,83,0.0,4,25
南宁,2020-01-10,25,16,多云,阴,东南风,1-2,10,82,0.0,3,25
崇左,2020-01-04,25,18,多云,多云,南风,1-2,11,92,0.0,3,25
崇左,2020-01-05,26,18,多云,多云,东南风,1-2,9,90,0.0,4,25
崇左,2020-01-06,26,18,多云,多云,南风,1-2,1,92,0.0,3,25
崇左,2020-01-07,26,19,阴,阴,东北风,1-2,8,80,0.0,1,25
崇左,2020-01-08,24,18,多云,晴,东南风,1-2,2,81,0.0,4,25
崇左,2020-01-09,26,19,多云,小雨,南风,1-2,2,78,0.0,1,25
崇左,2020-01-10,27,16,小雨,小雨,东南风,1-2,6,84,0.0,2,24
柳州,2020-01-04,19,9,阴,阴,北风,1-2,9,77,0.0,1,25
柳州,2020-01-05,23,15,多云,阴,南风,1-2,9,88,0.0,2,25
柳州,2020-01-06,23,17,阴,阴,南风,1-2,5,89,0.0,0,25
柳州,2020-01-07,25,12,小雨,晴,南风,3-4,17,80,1.5,1,25
柳州,2020-01-08,20,13,多云,小雨,东北风,3-4,16,66,0.0,4,25
柳州,2020-01-09,22,16,阴,晴,南风,1-2,3,76,0.0,2,25
柳州,2020-01-10,23,9,小雨,中雨,南风,3-4,21,76,1.0,3,24
来宾,2020-01-04,22,16,阴,阴,南风,1-2,8,73,0.0,1,25
来宾,2020-01-05,24,16,阴,阴,南风,1-2,7,86,0.0,1,25
来宾,2020-01-06,24,18,阴,阴,南风,1-2,8,92,0.0,2,25
来宾,2020-01-07,25,13,小雨,阴,南风,1-2,10,82,1.8,2,25
来宾,2020-01-08,20,14,多云,多云,北风,1-2,10,65,0.0,4,25
来宾,2020-01-09,21,16,多云,阴,东风,1-2,7,79,0.0,4,25
来宾,2020-01-10,23,14,小雨,小雨,南风,1-2,1,76,0.0,3,24
桂林,2020-01-04,15,9,阴,阴,北风,1-2,11,80,0.0,1,25
桂林,2020-01-05,20,11,阴,阴,北风,1-2,4,81,0.0,2,25
桂林,2020-01-06,21,16,阴,小雨,北风,1-2,11,82,0.0,0,25
桂林,2020-01-07,24,9,小雨,晴,北风,1-2,2,73,1.0,2,24
桂林,2020-01-08,14,10,小雨,小雨,北风,1-2,3,76,0.0,4,25
桂林,2020-01-09,15,9,阴,晴,北风,1-2,4,73,1.0,1,25
桂林,2020-01-10,13,6,小雨,中雨,北风,1-2,1,82,1.0,1,14
梧州,2020-01-04,25,16,多云,多云,东风,1-2,1,83,0.0,4,25
梧州,2020-01-05,26,16,多云,多云,东风,1-2,11,88,0.0,3,25
梧州,2020-01-06,25,17,多云,多云,东风,1-2,2,95,0.0,3,25
梧州,2020-01-07,25,14,多云,多云,北风,1-2,11,86,0.0,4,25
梧州,2020-01-08,20,12,多云,多云,北风,1-2,2,72,0.0,4,25
梧州,2020-01-09,21,12,多云,多云,东风,1-2,11,74,0.0,4,25
梧州,2020-01-10,23,14,多云,阴,东风,1-2,7,73,0.0,1,25
贺州,2020-01-04,22,14,多云,多云,南风,1-2,11,82,0.0,3,25
贺州,2020-01-05,24,15,多云,多云,南风,1-2,3,80,0.0,3,25
贺州,2020-01-06,24,17,阴,阴,南风,1-2,9,91,0.0,1,25
贺州,2020-01-07,25,11,多云,多云,北风,1-2,7,82,1.0,4,25
贺州,2020-01-08,19,11,多云,多云,北风,1-2,8,78,0.0,4,25
贺州,2020-01-09,21,14,多云,多云,北风,1-2,3,71,0.0,3,25
贺州,2020-01-10,20,9,小雨,中雨,北风,1-2,8,76,1.0,1,25
贵港,2020-01-04,25,18,多云,多云,南风,3-4,16,81,0.0,3,25
贵港,2020-01-05,26,19,多云,多云,南风,3-4,18,83,0.0,3,25
贵港,2020-01-06,26,20,多云,多云,南风,3-4,15,89,0.0,3,25
贵港,2020-01-07,28,17,小雨,晴,南风,3-4,23,75,0.0,1,25
贵港,2020-01-08,24,17,多云,晴,东北风,3-4,19,58,0.0,4,25
贵港,2020-01-09,26,18,阴,晴,南风,3-4,16,75,0.0,4,25
贵港,2020-01-10,26,14,小雨,小雨,南风,3-4,19,80,0.0,3,25
玉林,2020-01-04,24,19,多云,多云,南风,1-2,9,92,0.0,4,25
玉林,2020-01-05,25,18,多云,阴,南风,3-4,22,85,0.0,3,25
玉林,2020-01-06,25,18,阴,阴,南风,3-4,22,94,0.0,0,24
玉林,2020-01-07,24,16,阴,晴,东南风,3-4,19,83,0.0,2,25
玉林,2020-01-08,23,16,多云,晴,东北风,3-4,16,79,0.0,4,25
玉林,2020-01-09,24,17,阴,晴,南风,3-4,20,80,0.0,4,25
玉林,2020-01-10,23,17,小雨,小雨,南风,3-4,14,86,0.0,1,21
百色,2020-01-04,25,18,多云,多云,东南风,1-2,5,87,0.0,3,24
百色,2020-01-05,25,18,多云,多云,南风,1-2,3,88,0.0,3,25
百色,2020-01-06,27,16,多云,多云,南风,1-2,1,96,0.0,4,24
百色,2020-01-07,28,15,多云,阴,东北风,1-2,6,88,0.0,4,21
百色,2020-01-08,24,16,小雨,多云,东南风,1-2,3,86,0.0,2,24
百色,2020-01-09,27,17,多云,多云,东南风,1-2,1,88,1.4,1,25
百色,2020-01-10,27,16,多云,多云,东南风,1-2,11,90,1.0,2,24
钦州,2020-01-04,25,19,多云,多云,东南风,1-2,11,94,0.0,3,24
钦州,2020-01-05,25,19,多云,多云,东南风,3-4,19,90,0.0,3,25
钦州,2020-01-06,25,20,阴,阴,南风,3-4,15,93,0.0,0,25
钦州,2020-01-07,26,20,多云,多云,南风,1-2,6,84,0.0,3,24
钦州,2020-01-08,26,19,多云,多云,东南风,1-2,2,83,0.0,4,24
钦州,2020-01-09,25,19,多云,多云,东南风,1-2,2,82,0.0,4,24
钦州,2020-01-10,25,19,多云,多云,东南风,3-4,22,84,0.0,5,24
河池,2020-01-04,17,13,小雨,阴,南风,1-2,6,89,1.0,1,25
河池,2020-01-05,24,17,多云,阴,南风,1-2,6,90,0.0,0,25
河池,2020-01-06,24,18,阴,阴,南风,1-2,6,93,1.0,0,25
河池,2020-01-07,25,13,小雨,阴,北风,1-2,4,93,0.0,2,24
河池,2020-01-08,20,13,阴,阴,东风,1-2,5,79,0.0,4,25
河池,2020-01-09,20,15,阴,阴,南风,1-2,8,90,1.1,1,25
河池,2020-01-10,24,11,阴,中雨,南风,1-2,3,93,0.0,3,22
北海,2020-01-04,29,18,Overcast,Overcast,NE,1-2,10,91,5.6,12,24
北海,2020-01-05,24,15,Moderate Rain,Light Rain,SW,1-2,6,96,9.5,4,24
北海,2020-01-06,23,18,Light Rain,Light Rain,E,1-2,8,97,2.6,3,12
北海,2020-01-07,23,19,Light Rain,Light Rain,E,1-2,7,87,3.1,3,24
北海,2020-01-08,27,19,Light Rain,Light Rain,NE,3-4,15,94,2.1,6,16
北海,2020-01-09,21,14,Moderate Rain,Moderate Rain,SW,3-4,13,95,8.3,6,18
北海,2020-01-10,21,13,Light Rain,Light Rain,S,1-2,7,90,6.4,3,24
防城港,2020-01-04,24,19,阴,多云,东南风,1-2,10,89,1.0,0,24
防城港,2020-01-05,24,20,多云,小雨,东南风,1-2,8,91,0.0,1,22
防城港,2020-01-06,25,20,多云,阴,东南风,1-2,3,94,0.0,4,24
防城港,2020-01-07,25,20,多云,阴,东南风,1-2,5,85,0.0,4,24
防城港,2020-01-08,26,20,多云,小雨,东南风,1-2,8,85,0.0,5,24
防城港,2020-01-09,24,19,小雨,晴,东南风,1-2,2,91,0.0,5,22
防城港,2020-01-10,24,19,小雨,小雨,东南风,1-2,7,92,0.0,4,22
海口,2020-01-04,25,19,多云,多云,东风,3-4,21,84,1.0,4,25
海口,2020-01-05,24,19,多云,多云,东风,3-4,22,80,0.0,3,25
海口,2020-01-06,26,20,多云,多云,无持续风向,1-2,10,91,0.0,4,25
海口,2020-01-07,23,21,多云,多云,无持续风向,1-2,5,90,0.0,3,25
海口,2020-01-08,23,21,小雨,小雨,东风,3-4,16,84,0.0,5,25
海口,2020-01-09,23,21,小雨,小雨,东风,3-4,19,84,1.0,1,24
海口,2020-01-10,23,20,小雨,小雨,东南风,3-4,18,82,1.0,2,25
三亚,2020-01-04,25,20,多云,多云,东风,3-4,23,85,0.0,3,24
三亚,2020-01-05,26,20,多云,多云,东风,3-4,15,86,0.0,3,25
三亚,2020-01-06,26,21,多云,多云,东风,3-4,21,88,0.0,3,25
三亚,2020-01-07,25,21,晴,多云,无持续风向,1-2,9,88,0.0,7,25
三亚,2020-01-08,25,20,多云,多云,东风,3-4,15,84,0.0,5,25
三亚,2020-01-09,25,21,晴,多云,东风,3-4,15,91,0.0,5,22
三亚,2020-01-10,25,21,小雨,小雨,东风,3-4,18,90,0.0,5,24
东方,2020-01-04,26,20,多云,多云,无持续风向,1-2,8,86,0.0,4,24
东方,2020-01-05,27,20,多云,多云,无持续风向,1-2,6,85,0.0,3,25
东方,2020-01-06,27,20,多云,多云,无持续风向,1-2,8,84,0.0,3,25
东方,2020-01-07,24,21,多云,多云,无持续风向,1-2,2,87,0.0,3,25
东方,2020-01-08,24,21,多云,小雨,西风,3-4,22,87,0.0,5,25
东方,2020-01-09,24,21,晴,小雨,西北风,3-4,14,81,0.0,5,25
东方,2020-01-10,24,19,多云,晴,西北风,3-4,24,86,0.0,5,25
临高,2020-01-04,26,17,多云,多云,东北风,3-4,19,84,0.0,3,25
临高,2020-01-05,25,17,多云,多云,无持续风向,1-2,1,87,0.0,3,25
临高,2020-01-06,28,19,多云,多云,无持续风向,1-2,9,91,0.0,3,25
临高,2020-01-07,21,20,多云,多云,无持续风向,1-2,11,90,0.0,3,25
临高,2020-01-08,21,20,小雨,多云,东风,3-4,18,90,0.0,5,25
临高,2020-01-09,21,20,多云,多云,东风,3-4,15,86,0.0,5,24
临高,2020-01-10,21,17,小雨,小雨,无持续风向,1-2,4,88,1.4,4,25
澄迈,2020-01-04,26,17,多云,多云,无持续风向,1-2,3,90,1.0,3,25
澄迈,2020-01-05,26,17,多云,多云,东南风,3-4,13,86,0.0,3,25
澄迈,2020-01-06,26,19,多云,多云,无持续风向,1-2,6,95,0.0,3,25
澄迈,2020-01-07,27,20,多云,多云,无持续风向,1-2,11,94,0.0,3,25
澄迈,2020-01-08,27,19,小雨,多云,无持续风向,1-2,8,94,0.0,5,25
澄迈,2020-01-09,27,19,小雨,小雨,无持续风向,1-2,8,88,1.0,2,24
澄迈,2020-01-10,27,18,小雨,小雨,无持续风向,1-2,1,91,1.0,2,25
儋州,2020-01-04,26,17,多云,多云,无持续风向,1-2,7,93,1.0,3,24
儋州,2020-01-05,24,17,多云,多云,东南风,3-4,14,90,0.0,3,25
儋州,2020-01-06,26,18,多云,多云,无持续风向,1-2,9,93,0.0,4,25
儋州,2020-01-07,24,19,多云,小雨,无持续风向,1-2,3,92,0.0,2,25
儋州,2020-01-08,24,20,多云,小雨,无持续风向,1-2,1,95,0.0,5,25
儋州,2020-01-09,24,19,多云,小雨,无持续风向,1-2,1,87,0.0,2,24
儋州,2020-01-10,24,21,小雨,小雨,无持续风向,1-2,8,92,1.3,4,24
昌江,2020-01-04,28,18,多云,多云,无持续风向,1-2,9,91,0.0,4,24
昌江,2020-01-05,28,18,多云,多云,无持续风向,1-2,1,89,0.0,3,25
昌江,2020-01-06,27,18,多云,多云,无持续风向,1-2,8,90,0.0,4,25
昌江,2020-01-07,28,20,多云,中雨,无持续风向,1-2,4,92,0.0,1,25
昌江,2020-01-08,28,19,小雨,小雨,无持续风向,1-2,3,87,0.0,5,25
昌江,2020-01-09,28,18,多云,晴,无持续风向,1-2,2,82,0.0,5,25
昌江,2020-01-10,28,19,多云,晴,无持续风向,1-2,7,89,0.0,4,24
白沙,2020-01-04,26,17,多云,多云,无持续风向,1-2,3,95,0.0,3,24
白沙,2020-01-05,24,17,多云,多云,无持续风向,1-2,1,93,0.0,4,25
白沙,2020-01-06,28,17,多云,多云,无持续风向,1-2,8,93,0.0,3,25
白沙,2020-01-07,23,18,小雨,小雨,无持续风向,1-2,6,93,0.0,0,25
白沙,2020-01-08,23,18,多云,多云,无持续风向,1-2,1,93,0.0,5,25
白沙,2020-01-09,23,17,多云,多云,无持续风向,1-2,2,93,0.0,3,24
白沙,2020-01-10,23,16,小雨,小雨,无持续风向,1-2,6,93,0.0,4,22
琼中,2020-01-04,24,17,小雨,多云,无持续风向,1-2,4,98,1.0,0,23
琼中,2020-01-05,24,17,小雨,小雨,无持续风向,1-2,11,95,1.0,1,24
琼中,2020-01-06,26,18,小雨,多云,无持续风向,1-2,10,95,1.0,0,25
琼中,2020-01-07,24,19,小雨,小雨,无持续风向,1-2,9,95,0.0,2,25
琼中,2020-01-08,24,19,小雨,小雨,无持续风向,1-2,5,97,0.0,4,25
琼中,2020-01-09,24,19,小雨,小雨,无持续风向,1-2,7,97,1.0,2,18
琼中,2020-01-10,24,19,小雨,小雨,无持续风向,1-2,9,97,1.8,2,19
定安,2020-01-04,24,18,多云,多云,无持续风向,1-2,7,89,1.0,4,25
定安,2020-01-05,26,18,多云,多云,无持续风向,1-2,9,85,1.0,3,25
定安,2020-01-06,25,20,多云,多云,无持续风向,1-2,8,94,0.0,3,25
定安,2020-01-07,25,20,多云,多云,无持续风向,1-2,4,94,0.0,3,25
定安,2020-01-08,25,20,小雨,多云,无持续风向,1-2,5,91,1.0,4,25
定安,2020-01-09,25,19,小雨,小雨,无持续风向,1-2,4,89,1.1,2,24
定安,2020-01-10,25,19,小雨,小雨,无持续风向,1-2,5,87,1.0,2,25
屯昌,2020-01-04,24,18,多云,多云,无持续风向,1-2,1,93,1.0,3,24
屯昌,2020-01-05,24,18,小雨,小雨,无持续风向,1-2,7,91,1.0,1,24
屯昌,2020-01-06,26,19,多云,多云,无持续风向,1-2,1,95,1.0,4,25
屯昌,2020-01-07,26,20,多云,多云,无持续风向,1-2,11,94,0.0,4,25
屯昌,2020-01-08,26,21,多云,小雨,无持续风向,1-2,8,95,1.0,4,25
屯昌,2020-01-09,26,18,小雨,小雨,无持续风向,1-2,10,93,1.0,2,22
屯昌,2020-01-10,26,21,小雨,小雨,无持续风向,1-2,5,95,2.2,2,24
琼海,2020-01-04,23,19,小雨,多云,东风,3-4,12,86,1.0,1,24
琼海,2020-01-05,25,19,小雨,小雨,无持续风向,1-2,6,89,1.1,2,24
琼海,2020-01-06,25,19,小雨,小雨,无持续风向,1-2,8,96,1.7,2,23
琼海,2020-01-07,24,20,小雨,多云,无持续风向,1-2,6,94,0.0,2,25
琼海,2020-01-08,24,20,小雨,小雨,无持续风向,1-2,10,91,1.0,3,25
琼海,2020-01-09,24,20,小雨,小雨,无持续风向,1-2,10,90,1.6,4,20
琼海,2020-01-10,24,20,小雨,小雨,无持续风向,1-2,3,88,2.2,2,24
文昌,2020-01-04,23,19,多云,多云,东风,3-4,17,82,2.0,4,25
文昌,2020-01-05,25,19,多云,多云,东风,3-4,18,84,1.3,3,25
文昌,2020-01-06,25,19,多云,多云,无持续风向,1-2,7,90,1.0,3,25
文昌,2020-01-07,23,19,多云,多云,无持续风向,1-2,9,92,0.0,4,25
文昌,2020-01-08,23,19,小雨,小雨,无持续风向,1-2,7,86,1.0,4,25
文昌,2020-01-09,23,19,小雨,小雨,无持续风向,1-2,2,86,1.7,1,22
文昌,2020-01-10,23,17,小雨,小雨,无持续风向,1-2,7,84,1.1,3,24
保亭,2020-01-04,27,19,多云,多云,无持续风向,1-2,8,95,0.0,3,24
保亭,2020-01-05,27,19,多云,多云,无持续风向,1-2,2,94,0.0,3,25
保亭,2020-01-06,28,21,多云,多云,无持续风向,1-2,8,94,0.0,3,24
保亭,2020-01-07,26,19,小雨,小雨,无持续风向,1-2,5,94,0.0,2,25
保亭,2020-01-08,26,19,小雨,多云,无持续风向,1-2,4,93,0.0,4,25
保亭,2020-01-09,26,19,多云,小雨,无持续风向,1-2,4,95,0.0,4,20
保亭,2020-01-10,26,20,小雨,小雨,无持续风向,1-2,3,95,1.4,4,15
万宁,2020-01-04,23,20,小雨,小雨,无持续风向,1-2,6,87,2.9,2,24
万宁,2020-01-05,24,20,小雨,小雨,无持续风向,1-2,5,89,2.2,0,24
万宁,2020-01-06,25,20,小雨,小雨,无持续风向,1-2,6,93,1.0,0,24
万宁,2020-01-07,22,21,多云,小雨,无持续风向,1-2,6,92,0.0,2,25
万宁,2020-01-08,22,20,小雨,小雨,无持续风向,1-2,2,89,1.0,4,24
万宁,2020-01-09,22,21,小雨,小雨,无持续风向,1-2,1,90,2.2,3,17
万宁,2020-01-10,22,20,小雨,小雨,无持续风向,1-2,2,89,1.7,4,24
陵水,2020-01-04,24,20,多云,多云,东北风,3-4,23,88,1.0,4,24
陵水,2020-01-05,24,20,多云,多云,无持续风向,1-2,10,87,0.0,3,24
陵水,2020-01-06,25,21,小雨,多云,无持续风向,1-2,7,89,1.0,1,25
陵水,2020-01-07,26,20,小雨,多云,无持续风向,1-2,6,87,0.0,2,25
陵水,2020-01-08,26,21,多云,小雨,无持续风向,1-2,4,88,0.0,5,25
陵水,2020-01-09,26,21,多云,小雨,无持续风向,1-2,1,90,0.0,4,15
陵水,2020-01-10,26,21,小雨,小雨,无持续风向,1-2,9,88,2.3,5,24
乐东,2020-01-04,28,19,多云,多云,无持续风向,1-2,1,95,0.0,4,24
乐东,2020-01-05,28,17,多云,多云,无持续风向,1-2,8,91,0.0,3,24
乐东,2020-01-06,29,19,多云,多云,无持续风向,1-2,6,97,0.0,3,25
乐东,2020-01-07,28,19,多云,小雨,无持续风向,1-2,8,96,0.0,1,25
乐东,2020-01-08,28,17,小雨,小雨,无持续风向,1-2,7,89,0.0,5,24
乐东,2020-01-09,28,17,多云,小雨,无持续风向,1-2,10,93,0.0,5,24
乐东,2020-01-10,28,17,多云,多云,无持续风向,1-2,11,96,0.0,4,20
五指山,2020-01-04,25,16,多云,多云,无持续风向,1-2,1,97,0.0,4,24
五指山,2020-01-05,24,16,多云,多云,无持续风向,1-2,6,96,0.0,3,25
五指山,2020-01-06,25,17,多云,多云,无持续风向,1-2,3,96,1.0,3,24
